UBERON:0000976	humerus	http://aims.fao.org/aos/agrovoc/c_11637	humerus	entities	
UBERON:0000977	pleura	http://aims.fao.org/aos/agrovoc/c_6014	pleura	entities	
UBERON:0000978	leg	http://aims.fao.org/aos/agrovoc/c_12129	legs	entities	
UBERON:0000979	tibia	http://aims.fao.org/aos/agrovoc/c_14885	tibia	entities	
UBERON:0000981	femur	http://aims.fao.org/aos/agrovoc/c_10785	femur	entities	
UBERON:0000983	metatarsus region	http://aims.fao.org/aos/agrovoc/c_12517	metatarsus	entities	
UBERON:0000989	penis	http://aims.fao.org/aos/agrovoc/c_5673	penis	entities	
UBERON:0000990	reproductive system	http://aims.fao.org/aos/agrovoc/c_27961	genitalia	entities	
UBERON:0000991	gonad	http://aims.fao.org/aos/agrovoc/c_34291	gonads	entities	
UBERON:0000992	female gonad	http://aims.fao.org/aos/agrovoc/c_5456	ovaries	entities	
UBERON:0000993	oviduct	http://aims.fao.org/aos/agrovoc/c_5461	oviducts	entities	
UBERON:0000995	uterus	http://aims.fao.org/aos/agrovoc/c_8125	uterus	entities	
UBERON:0000996	vagina	http://aims.fao.org/aos/agrovoc/c_8142	vagina	entities	
UBERON:0000997	mammalian vulva	http://aims.fao.org/aos/agrovoc/c_8292	vulva	entities	
UBERON:0000998	seminal vesicle	http://aims.fao.org/aos/agrovoc/c_24416	vesicular glands	entities	
UBERON:0001004	respiratory system	http://aims.fao.org/aos/agrovoc/c_6531	respiratory system	entities	
UBERON:0001007	digestive system	http://aims.fao.org/aos/agrovoc/c_2275	digestive system	entities	
UBERON:0001008	renal system	http://aims.fao.org/aos/agrovoc/c_8099	urinary tract	entities	
UBERON:0001011	hemolymph	http://aims.fao.org/aos/agrovoc/c_16558	haemolymph	entities	
UBERON:0001013	adipose tissue	http://aims.fao.org/aos/agrovoc/c_129	adipose tissue	entities	
UBERON:0001015	musculature	http://aims.fao.org/aos/agrovoc/c_5003	muscles	entities	
UBERON:0001016	nervous system	http://aims.fao.org/aos/agrovoc/c_5138	nervous system	entities	
UBERON:0001017	central nervous system	http://aims.fao.org/aos/agrovoc/c_1438	central nervous system	entities	
UBERON:0001021	nerve	http://aims.fao.org/aos/agrovoc/c_5137	nerves	entities	
UBERON:0001032	sensory system	http://aims.fao.org/aos/agrovoc/c_6971	sense organs	entities	
UBERON:0001037	strand of hair	http://aims.fao.org/aos/agrovoc/c_3471	hair	entities	
UBERON:0001040	yolk sac	http://aims.fao.org/aos/agrovoc/c_15464	yolk sac	entities	
UBERON:0001043	esophagus	http://aims.fao.org/aos/agrovoc/c_5319	oesophagus	entities	
UBERON:0001048	primordium	http://aims.fao.org/aos/agrovoc/c_1132	budding	activities	
UBERON:0001048	primordium	http://aims.fao.org/aos/agrovoc/c_1135	buds	entities	
UBERON:0001052	rectum	http://aims.fao.org/aos/agrovoc/c_13772	rectum	entities	
UBERON:0001054	Malpighian tubule	http://aims.fao.org/aos/agrovoc/c_16568	malpighian tubules	entities	
UBERON:0001066	intervertebral disk	http://aims.fao.org/aos/agrovoc/c_11814	intervertebral disks	entities	
UBERON:0001074	pericardial cavity	http://aims.fao.org/aos/agrovoc/c_13240	pericardial cavity	entities	
UBERON:0001088	urine	http://aims.fao.org/aos/agrovoc/c_8103	urine	entities	,substances	
UBERON:0001089	sweat	http://aims.fao.org/aos/agrovoc/c_7548	sweat	entities	,substances	
UBERON:0001090	synovial fluid	http://aims.fao.org/aos/agrovoc/c_7573	synovial fluid	entities	
UBERON:0001103	diaphragm	http://aims.fao.org/aos/agrovoc/c_24397	diaphragm	entities	
UBERON:0001130	vertebral column	http://aims.fao.org/aos/agrovoc/c_7306	spine	entities	
UBERON:0001132	parathyroid gland	http://aims.fao.org/aos/agrovoc/c_5580	parathyroid gland	entities	
UBERON:0001133	cardiac muscle tissue	http://aims.fao.org/aos/agrovoc/c_34055	myocardium	entities	
UBERON:0001136	mesothelium	http://aims.fao.org/aos/agrovoc/c_6984	serosa	entities	
UBERON:0001137	dorsum	http://aims.fao.org/aos/agrovoc/c_762	back	entities	
UBERON:0001153	caecum	http://aims.fao.org/aos/agrovoc/c_9683	cecum	entities	
UBERON:0001155	colon	http://aims.fao.org/aos/agrovoc/c_10010	colon	entities	
UBERON:0001166	pylorus	http://aims.fao.org/aos/agrovoc/c_13687	pylorus	entities	
UBERON:0001211	Peyer's patch	http://aims.fao.org/aos/agrovoc/c_34879	peyer patches	entities	
UBERON:0001224	renal pelvis	http://aims.fao.org/aos/agrovoc/c_13807	renal pelvis	entities	
UBERON:0001235	adrenal cortex	http://aims.fao.org/aos/agrovoc/c_10121	adrenal cortex	entities	
UBERON:0001245	anus	http://aims.fao.org/aos/agrovoc/c_520	anus	entities	
UBERON:0001255	urinary bladder	http://aims.fao.org/aos/agrovoc/c_949	bladder	entities	
UBERON:0001264	pancreas	http://aims.fao.org/aos/agrovoc/c_5526	pancreas	entities	
UBERON:0001273	ilium	http://aims.fao.org/aos/agrovoc/c_11706	ilium	entities	
UBERON:0001274	ischium	http://aims.fao.org/aos/agrovoc/c_11842	ischium	entities	
UBERON:0001275	pubis	http://aims.fao.org/aos/agrovoc/c_13660	pubis	entities	
UBERON:0001295	endometrium	http://aims.fao.org/aos/agrovoc/c_10601	endometrium	entities	
UBERON:0001296	myometrium	http://aims.fao.org/aos/agrovoc/c_12748	myometrium	entities	
UBERON:0001299	glans penis	http://aims.fao.org/aos/agrovoc/c_792	Balanus	organisms	
UBERON:0001300	scrotum	http://aims.fao.org/aos/agrovoc/c_6885	scrotum	entities	
UBERON:0001301	epididymis	http://aims.fao.org/aos/agrovoc/c_10635	epididymis	entities	
UBERON:0001305	ovarian follicle	http://aims.fao.org/aos/agrovoc/c_32465	ovarian follicles	entities	
UBERON:0001348	brown adipose tissue	http://aims.fao.org/aos/agrovoc/c_9455	brown adipose tissue	entities	
UBERON:0001350	coccyx	http://aims.fao.org/aos/agrovoc/c_9957	coccyx	entities	
UBERON:0001352	external acoustic meatus	http://aims.fao.org/aos/agrovoc/c_8999	auditory meatus	entities	
UBERON:0001359	cerebrospinal fluid	http://aims.fao.org/aos/agrovoc/c_1475	cerebrospinal fluid	entities	
UBERON:0001424	ulna	http://aims.fao.org/aos/agrovoc/c_15073	ulna	entities	
UBERON:0001432	distal carpal bone 3	http://aims.fao.org/aos/agrovoc/c_1271	capital	entities	
UBERON:0001432	distal carpal bone 3	http://aims.fao.org/aos/agrovoc/c_1275	capitalism	systems	
UBERON:0001443	chest	http://aims.fao.org/aos/agrovoc/c_7735	thorax	entities	
UBERON:0001446	fibula	http://aims.fao.org/aos/agrovoc/c_10829	fibula	entities	
UBERON:0001460	arm	http://aims.fao.org/aos/agrovoc/c_330914	arms	entities	
UBERON:0001467	shoulder	http://aims.fao.org/aos/agrovoc/c_7047	shoulders	products	
UBERON:0001473	lymphatic vessel	http://aims.fao.org/aos/agrovoc/c_12290	lymphatic vessels	entities	
UBERON:0001474	bone element	http://aims.fao.org/aos/agrovoc/c_1001	bones	entities	
UBERON:0001555	digestive tract	http://aims.fao.org/aos/agrovoc/c_2744	evisceration	activities	
UBERON:0001631	thoracic duct	http://aims.fao.org/aos/agrovoc/c_14867	thoracic duct	entities	
UBERON:0001633	basilar artery	http://aims.fao.org/aos/agrovoc/c_754	BA	substances	
UBERON:0001637	artery	http://aims.fao.org/aos/agrovoc/c_8948	arteries	entities	
UBERON:0001689	malleus bone	http://aims.fao.org/aos/agrovoc/c_48463	Malleus malleus	organisms	
UBERON:0001690	ear	http://aims.fao.org/aos/agrovoc/c_2436	ears	entities	
UBERON:0001705	nail	http://aims.fao.org/aos/agrovoc/c_1658	claws	entities	
UBERON:0001707	nasal cavity	http://aims.fao.org/aos/agrovoc/c_12772	nasal cavity	entities	
UBERON:0001711	eyelid	http://aims.fao.org/aos/agrovoc/c_10720	eyelids	entities	
UBERON:0001716	secondary palate	http://aims.fao.org/aos/agrovoc/c_13032	palatability	properties	
UBERON:0001723	tongue	http://aims.fao.org/aos/agrovoc/c_7809	tongue	entities	
